flight_id,flight_no,city_depart,city_arrive,scheduled_departure,scheduled_arrival,fl_month,flight_minute,model,class_available,seat_available,ticket_no,class_occupied,seat_occupied,ticket_price
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10E,5435172223   ,Economy,10E,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16A,5435172224   ,Economy,16A,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5B,5435172225   ,Economy,5B,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22C,5435172227   ,Economy,22C,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21D,5435172228   ,Economy,21D,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9A,5435172229   ,Economy,9A,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5D,5435172230   ,Economy,5D,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4F,5435172231   ,Economy,4F,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19D,5435172232   ,Economy,19D,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19B,5435172233   ,Economy,19B,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7D,5435489616   ,Economy,7D,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11A,5435489617   ,Economy,11A,13400.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23A,5435489618   ,Economy,23A,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8F,5435489619   ,Economy,8F,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4A,5435722710   ,Economy,4A,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19A,5435722711   ,Economy,19A,12200.00
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9B,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4D,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20E,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14A,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6A,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18E,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11B,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22E,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10D,,,,
136348,PG0252,Anapa,Moscow,2017-02-10T10:05:00Z,2017-02-10T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,3C,5432052255   ,Business,3C,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,2D,5432334012   ,Business,2D,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,3D,5432352187   ,Business,3D,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,2F,5432352207   ,Business,2F,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,3A,5432352213   ,Business,3A,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,2C,5432352268   ,Business,2C,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1C,5434147838   ,Business,1C,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1D,5435172666   ,Business,1D,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,3F,5435172670   ,Business,3F,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1F,5435172673   ,Business,1F,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,2A,5435172687   ,Business,2A,36600.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19D,5432052254   ,Economy,19D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23E,5432052256   ,Economy,23E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22C,5432333973   ,Economy,22C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13C,5432333997   ,Economy,13C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7E,5432333998   ,Economy,7E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20B,5432334022   ,Economy,20B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8B,5432334023   ,Economy,8B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17D,5432334057   ,Economy,17D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5A,5432334058   ,Economy,5A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21D,5432352007   ,Economy,21D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14E,5432352008   ,Economy,14E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9B,5432352036   ,Economy,9B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6A,5432352045   ,Economy,6A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13F,5432352054   ,Economy,13F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17B,5432352061   ,Economy,17B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13D,5432352103   ,Economy,13D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19C,5432352109   ,Economy,19C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13A,5432352127   ,Economy,13A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8C,5432352135   ,Economy,8C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11F,5432352136   ,Economy,11F,13400.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16D,5432352140   ,Economy,16D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23C,5432352145   ,Economy,23C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16F,5432352146   ,Economy,16F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12A,5432352148   ,Economy,12A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18B,5432352184   ,Economy,18B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8E,5432352185   ,Economy,8E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15C,5432352186   ,Economy,15C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20A,5432352188   ,Economy,20A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22F,5432352189   ,Economy,22F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11D,5432352196   ,Economy,11D,13400.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4A,5432352197   ,Economy,4A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15F,5432352198   ,Economy,15F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18E,5432352205   ,Economy,18E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20D,5432352206   ,Economy,20D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10B,5432352214   ,Economy,10B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13B,5432352222   ,Economy,13B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23B,5432352226   ,Economy,23B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14A,5432352250   ,Economy,14A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9E,5432352251   ,Economy,9E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14F,5432352267   ,Economy,14F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15D,5432352273   ,Economy,15D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4D,5432352274   ,Economy,4D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22B,5432352279   ,Economy,22B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14B,5432352280   ,Economy,14B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22D,5432352287   ,Economy,22D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5D,5432352294   ,Economy,5D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17F,5432352316   ,Economy,17F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12B,5432352317   ,Economy,12B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23F,5432352318   ,Economy,23F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10C,5432352343   ,Economy,10C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7B,5432352427   ,Economy,7B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12F,5432362854   ,Economy,12F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5B,5432362856   ,Economy,5B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19A,5432362860   ,Economy,19A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9A,5434147834   ,Economy,9A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21B,5434147835   ,Economy,21B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16E,5434147836   ,Economy,16E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4F,5434147837   ,Economy,4F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14D,5434147839   ,Economy,14D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4B,5434147840   ,Economy,4B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21F,5434147841   ,Economy,21F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16A,5434147842   ,Economy,16A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8A,5434147843   ,Economy,8A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14C,5434147844   ,Economy,14C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9D,5434147845   ,Economy,9D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11E,5435172660   ,Economy,11E,13400.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8F,5435172661   ,Economy,8F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19B,5435172662   ,Economy,19B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11B,5435172663   ,Economy,11B,13400.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18D,5435172664   ,Economy,18D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19E,5435172665   ,Economy,19E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16B,5435172667   ,Economy,16B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7F,5435172668   ,Economy,7F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20F,5435172669   ,Economy,20F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5C,5435172671   ,Economy,5C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6F,5435172672   ,Economy,6F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13E,5435172674   ,Economy,13E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10D,5435172675   ,Economy,10D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8D,5435172676   ,Economy,8D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19F,5435172677   ,Economy,19F,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6B,5435172678   ,Economy,6B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7D,5435172679   ,Economy,7D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20C,5435172680   ,Economy,20C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18C,5435172681   ,Economy,18C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15B,5435172682   ,Economy,15B,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6D,5435172683   ,Economy,6D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23A,5435172684   ,Economy,23A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10E,5435172685   ,Economy,10E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23D,5435172686   ,Economy,23D,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17E,5435489676   ,Economy,17E,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21C,5435489677   ,Economy,21C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9C,5435489678   ,Economy,9C,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11C,5435722739   ,Economy,11C,13400.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15A,5435722740   ,Economy,15A,12200.00
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9F,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12D,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18F,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17A,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15E,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5F,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12C,,,,
136351,PG0252,Anapa,Moscow,2017-02-26T10:05:00Z,2017-02-26T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6E,,,,
136360,PG0252,Anapa,Moscow,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1A,5432333726   ,Business,1A,36600.00
136360,PG0252,Anapa,Moscow,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2.0,100.0,Boeing 737-300,Business,1F,5432350991   ,Business,1F,36600.00
136360,PG0252,Anapa,Moscow,2017-02-05T10:05:00Z,2017-02-05T11:45:00Z,2.0,100.0,Boeing 737-300,Business,3F,5432351073   ,Business,3F,36600.00
